dataset,model,n_features,fold_best_params,fold_thresholds,median_threshold,tp_mean,tp_std,fp_mean,fp_std,tn_mean,tn_std,fn_mean,fn_std,auc_mean,auc_std,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,recall_mean,recall_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,f1_mean,f1_std,mcc_mean,mcc_std,threshold_mean,threshold_std
mycobacterium_isoniazid_phenotypeseeker_train,Linear SVM,1000,"[{'clf__C': 1}, {'clf__C': 0.1}, {'clf__C': 10}, {'clf__C': 1}, {'clf__C': 0.01}]","[0.0776009326331104, 0.11290611746406704, 0.1421996389248653, 0.03745412051692458, 0.045140546171130384]",0.077600933,65.4,2.576819745,16,1.673320053,46,1.673320053,32.6,2.576819745,0.753472679,0.0458304,0.69625,0.025799709,0.704641211,0.02583897,0.667346939,0.026294079,0.667346939,0.026294079,0.741935484,0.026989033,0.728961416,0.024511136,0.39891255,0.050412708,0.083060271,0.039839353
mycobacterium_isoniazid_phenotypeseeker_train,LogReg (L2),1000,"[{'clf__C': 0.1}, {'clf__C': 0.1}, {'clf__C': 1}, {'clf__C': 1}, {'clf__C': 10}]","[0.5144087494780508, 0.5472537253571312, 0.5558165184571706, 0.5074071487529183, 0.4326536655608725]",0.514408749,67,4.939635614,17.2,4.354308211,44.8,4.354308211,31,4.939635614,0.758080974,0.050462998,0.69875,0.02351861,0.703127057,0.025822359,0.683673469,0.050404445,0.683673469,0.050404445,0.722580645,0.070230778,0.734756351,0.025691277,0.398536385,0.048848815,0.511507962,0.043552816
mycobacterium_isoniazid_phenotypeseeker_train,LogReg (L1),1000,"[{'clf__C': 1}, {'clf__C': 1}, {'clf__C': 1}, {'clf__C': 1}, {'clf__C': 1}]","[0.49375070930377324, 0.5132891888419032, 0.6207750873912317, 0.5706760820954769, 0.49752876317646155]",0.513289189,64.6,6.711184694,16.2,4.53431362,45.8,4.53431362,33.4,6.711184694,0.76441738,0.050627974,0.69,0.033680484,0.698946675,0.031706432,0.659183673,0.068481476,0.659183673,0.068481476,0.738709677,0.073134091,0.720944399,0.039296256,0.390894225,0.062383757,0.539203966,0.049231573
mycobacterium_isoniazid_phenotypeseeker_train,KNN,1000,"[{'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'distance'}, {'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'uniform'}, {'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'distance'}, {'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'uniform'}, {'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'uniform'}]","[0.5454545454545454, 0.6, 0.6, 0.5454545454545454, 0.6363636363636364]",0.6,80,6.228964601,26,3.405877273,36,3.405877273,18,6.228964601,0.7520079,0.039627823,0.725,0.052440442,0.698485846,0.050865785,0.816326531,0.063560863,0.816326531,0.063560863,0.580645161,0.054933504,0.783472523,0.045563384,0.411413457,0.108895665,0.585454545,0.035255854
mycobacterium_isoniazid_phenotypeseeker_train,RBF SVM,1000,"[{'clf__C': 0.1, 'clf__gamma': 1}, {'clf__C': 1, 'clf__gamma': 0.1}, {'clf__C': 0.1, 'clf__gamma': 0.1}, {'clf__C': 1, 'clf__gamma': 1}, {'clf__C': 1, 'clf__gamma': 1}]","[0.5368946339873837, 0.5788458310337188, 0.7725729979406863, 0.7368480464896257, 0.624646622022678]",0.624646622,66.6,4.498888752,18,4.898979486,44,4.898979486,31.4,4.498888752,0.714104674,0.035947443,0.69125,0.026692696,0.694634628,0.031905409,0.679591837,0.045907028,0.679591837,0.045907028,0.709677419,0.079015798,0.729019095,0.02564534,0.381852766,0.061072955,0.649961626,0.090625878
mycobacterium_isoniazid_phenotypeseeker_train,Random Forest,1000,"[{'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 500}, {'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}, {'clf__max_depth': 3, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}, {'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}, {'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 500}]","[0.527099595875376, 0.5117115154560055, 0.36742443760992904, 0.5127791934541728, 0.5502319163354948]",0.512779193,70.8,3.544009029,21,3.286335345,41,3.286335345,27.2,3.544009029,0.755299539,0.042970349,0.69875,0.035222507,0.691869651,0.037080488,0.72244898,0.036163357,0.72244898,0.036163357,0.661290323,0.053005409,0.74590215,0.030644785,0.378522287,0.072890531,0.493849332,0.064722835
mycobacterium_isoniazid_phenotypeseeker_train,Extra Trees,1000,"[{'clf__max_depth': None, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}, {'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 500}, {'clf__max_depth': 3, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 500}, {'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}, {'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}]","[0.643493077420098, 0.5165128252259087, 0.36885458565182594, 0.4976784573390826, 0.5419533409912617]",0.516512825,66.8,1.6,18.6,4.45421149,43.4,4.45421149,31.2,1.6,0.753275181,0.043349602,0.68875,0.025124689,0.690816327,0.033169468,0.681632653,0.016326531,0.681632653,0.016326531,0.7,0.071842121,0.728752816,0.016766342,0.373335013,0.063598803,0.513698457,0.088192165
mycobacterium_isoniazid_phenotypeseeker_train,Gradient Boosting,1000,"[{'clf__learning_rate': 0.01, 'clf__max_depth': 2, 'clf__n_estimators': 200}, {'clf__learning_rate': 0.01, 'clf__max_depth': 2, 'clf__n_estimators': 200}, {'clf__learning_rate': 0.01, 'clf__max_depth': 2, 'clf__n_estimators': 500}, {'clf__learning_rate': 0.05, 'clf__max_depth': 3, 'clf__n_estimators': 200}, {'clf__learning_rate': 0.2, 'clf__max_depth': 2, 'clf__n_estimators': 200}]","[0.6197441985355515, 0.571782002718305, 0.7343235057097663, 0.5358678995448872, 0.7051127602841513]",0.619744199,69.8,3.18747549,21,5.477225575,41,5.477225575,28.2,3.18747549,0.759595128,0.04232316,0.6925,0.022150056,0.68676761,0.032862596,0.712244898,0.03252526,0.712244898,0.03252526,0.661290323,0.088342348,0.739448905,0.014106175,0.368499126,0.060159843,0.633366073,0.075926329
mycobacterium_isoniazid_phenotypeseeker_train,Decision Tree,1000,"[{'clf__max_depth': 5, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10}, {'clf__max_depth': 5, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2}, {'clf__max_depth': 3, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2}, {'clf__max_depth': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10}, {'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 20}]","[0.6216477410002423, 0.544743701129453, 0.6867386807630433, 0.526745240253853, 0.583244962884412]",0.583244963,63.6,13.76372043,17.2,6.76461381,44.8,6.76461381,34.4,13.76372043,0.738248848,0.047862472,0.6775,0.055565277,0.685780118,0.038497603,0.648979592,0.140446127,0.648979592,0.140446127,0.722580645,0.109106674,0.701786263,0.091461552,0.373091345,0.069739906,0.592624065,0.057306982
mycobacterium_isoniazid_phenotypeseeker_train,AdaBoost,1000,"[{'clf__learning_rate': 0.01, 'clf__n_estimators': 50}, {'clf__learning_rate': 0.01, 'clf__n_estimators': 50}, {'clf__learning_rate': 0.01, 'clf__n_estimators': 50}, {'clf__learning_rate': 0.01, 'clf__n_estimators': 50}, {'clf__learning_rate': 1.0, 'clf__n_estimators': 200}]","[0.8807970779778823, 0.8807970779778823, 0.8807970779778823, 0.8807970779778823, 0.5111477610522417]",0.880797078,69.4,4.223742416,21.6,3.136877428,40.4,3.136877428,28.6,4.223742416,0.694140882,0.047926748,0.68625,0.027782638,0.679888084,0.027901182,0.708163265,0.043099412,0.708163265,0.043099412,0.651612903,0.050594797,0.733898326,0.02712181,0.355000367,0.055444746,0.806867215,0.147859727
mycobacterium_isoniazid_phenotypeseeker_train,BernoulliNB,1000,"[{'clf__alpha': 0.01, 'clf__binarize': None}, {'clf__alpha': 0.01, 'clf__binarize': None}, {'clf__alpha': 0.01, 'clf__binarize': None}, {'clf__alpha': 0.01, 'clf__binarize': None}, {'clf__alpha': 0.01, 'clf__binarize': None}]","[1.0, 1.0, 1.0, 1.0, 1.0]",1,69.4,2.576819745,26.2,4.445222154,35.8,4.445222154,28.6,2.576819745,0.647975642,0.035348949,0.6575,0.030973779,0.64279131,0.037178712,0.708163265,0.026294079,0.708163265,0.026294079,0.577419355,0.071697132,0.717068161,0.022587024,0.283750503,0.071911741,1,0
mycobacterium_isoniazid_phenotypeseeker_train,SGD Logistic,1000,"[{'clf__alpha': 0.01}, {'clf__alpha': 0.01}, {'clf__alpha': 0.0001}, {'clf__alpha': 0.001}, {'clf__alpha': 0.001}]","[0.7473677915460121, 0.46222848656941035, 1.0, 0.40777803712360655, 0.14106068851476836]",0.462228487,66,26.97406161,25.4,19.13739794,36.6,19.13739794,32,26.97406161,0.736158657,0.048485589,0.64125,0.095246391,0.631895984,0.085486894,0.673469388,0.275245527,0.673469388,0.275245527,0.590322581,0.308667709,0.658295167,0.198809858,0.293189908,0.138754871,0.551687001,0.295500288
mycobacterium_isoniazid_pointfinder_train,RBF SVM,209,"[{'clf__C': 1, 'clf__gamma': 'scale'}, {'clf__C': 10, 'clf__gamma': 'scale'}, {'clf__C': 1, 'clf__gamma': 'scale'}, {'clf__C': 1, 'clf__gamma': 'scale'}, {'clf__C': 1, 'clf__gamma': 'scale'}]","[0.8954941378795361, 0.7787308331510369, 0.38891882166020386, 0.6488557073565678, 0.8765198137098763]",0.778730833,90.4,1.854723699,0.6,0.489897949,61.4,0.489897949,7.6,1.854723699,0.965454246,0.011403927,0.94875,0.011456439,0.95638578,0.009591048,0.92244898,0.018925752,0.92244898,0.018925752,0.990322581,0.00790158,0.956519415,0.010083668,0.898251403,0.021503965,0.717703863,0.186223442
mycobacterium_isoniazid_pointfinder_train,Linear SVM,209,"[{'clf__C': 100}, {'clf__C': 100}, {'clf__C': 1}, {'clf__C': 1}, {'clf__C': 1}]","[0.07617683281226595, 0.11969317557945358, 0.0497993298522037, 0.46487041336272206, 0.4958521930764962]",0.119693176,89.6,1.356465997,0.2,0.4,61.8,0.4,8.4,1.356465997,0.963034891,0.007864952,0.94625,0.009354143,0.955529954,0.008256964,0.914285714,0.01384149,0.914285714,0.01384149,0.996774194,0.006451613,0.954156918,0.008200518,0.894593847,0.017787251,0.241278389,0.19672668
mycobacterium_isoniazid_pointfinder_train,LogReg (L1),209,"[{'clf__C': 10}, {'clf__C': 10}, {'clf__C': 10}, {'clf__C': 10}, {'clf__C': 10}]","[0.920267566488351, 0.8784293934445979, 0.8021848181985264, 0.9344265260654435, 0.8827966651635736]",0.882796665,89.4,1.624807681,0.2,0.4,61.8,0.4,8.6,1.624807681,0.960697828,0.009702606,0.945,0.010752907,0.954509546,0.009257995,0.912244898,0.01657967,0.912244898,0.01657967,0.996774194,0.006451613,0.953017714,0.009512384,0.892389895,0.020075953,0.883620994,0.046007948
mycobacterium_isoniazid_pointfinder_train,Balanced Random Forest,209,"[{'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}, {'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}, {'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 500}, {'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}, {'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 500}]","[0.5751912477929199, 0.6421066433566434, 0.6176832112721232, 0.504001473965024, 0.5867075031958275]",0.586707503,89.6,1.743559577,0.4,0.8,61.6,0.8,8.4,1.743559577,0.96395655,0.007903019,0.945,0.012747549,0.953917051,0.011853558,0.914285714,0.017791424,0.914285714,0.017791424,0.993548387,0.012903226,0.953119031,0.011126308,0.891818345,0.02467751,0.585138016,0.046881029
mycobacterium_isoniazid_pointfinder_train,Decision Tree,209,"[{'clf__max_depth': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2}, {'clf__max_depth': 5, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2}, {'clf__max_depth': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10}, {'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10}, {'clf__max_depth': 5, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2}]","[1.0, 0.9449715370018975, 0.8349146110056926, 0.7596685082872927, 0.9404924760601916]",0.940492476,89.8,1.939071943,0.6,0.8,61.4,0.8,8.2,1.939071943,0.952205398,0.009316764,0.945,0.010752907,0.953324556,0.008958219,0.916326531,0.019786448,0.916326531,0.019786448,0.990322581,0.012903226,0.953195019,0.009601135,0.891434713,0.01971139,0.896009426,0.086615809
mycobacterium_isoniazid_pointfinder_train,LogReg (L2),209,"[{'clf__C': 100}, {'clf__C': 100}, {'clf__C': 10}, {'clf__C': 10}, {'clf__C': 10}]","[0.9581490987852856, 0.5737095566667626, 0.5408011580756017, 0.8068884813355923, 0.7292526296399955]",0.72925263,89.4,1.496662955,0.4,0.489897949,61.6,0.489897949,8.6,1.496662955,0.963462804,0.007899591,0.94375,0.011858541,0.952896643,0.010954484,0.912244898,0.015272071,0.912244898,0.015272071,0.993548387,0.00790158,0.952018492,0.010330838,0.889402289,0.023049132,0.721760185,0.153523835
mycobacterium_isoniazid_pointfinder_train,Extra Trees,209,"[{'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}, {'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}, {'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}, {'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}, {'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}]","[0.5392291711059021, 0.5598650927487366, 0.6892940979208584, 0.586443044902237, 0.5214540482394274]",0.559865093,89.6,1.2,0.6,0.8,61.4,0.8,8.4,1.2,0.960434496,0.006974159,0.94375,0.008838835,0.952304147,0.008707241,0.914285714,0.012244898,0.914285714,0.012244898,0.990322581,0.012903226,0.952152972,0.007643465,0.888831994,0.017585511,0.579257091,0.059125725
mycobacterium_isoniazid_pointfinder_train,Gradient Boosting,209,"[{'clf__learning_rate': 0.01, 'clf__max_depth': 3, 'clf__n_estimators': 200}, {'clf__learning_rate': 0.01, 'clf__max_depth': 3, 'clf__n_estimators': 200}, {'clf__learning_rate': 0.01, 'clf__max_depth': 3, 'clf__n_estimators': 100}, {'clf__learning_rate': 0.1, 'clf__max_depth': 2, 'clf__n_estimators': 100}, {'clf__learning_rate': 0.01, 'clf__max_depth': 3, 'clf__n_estimators': 200}]","[0.6205500652852993, 0.6718911131446625, 0.5409056727948184, 0.8174911813608386, 0.6064980550752214]",0.620550065,89.2,1.939071943,0.4,0.489897949,61.6,0.489897949,8.8,1.939071943,0.960023041,0.010151706,0.9425,0.012747549,0.951876234,0.01095755,0.910204082,0.019786448,0.910204082,0.019786448,0.993548387,0.00790158,0.950853498,0.01134097,0.887318756,0.02362746,0.651467218,0.092933356
mycobacterium_isoniazid_pointfinder_train,HistGB,209,"[{'clf__l2_regularization': 0.0, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 10}, {'clf__l2_regularization': 0.0, 'clf__learning_rate': 0.05, 'clf__max_depth': 3, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 10}, {'clf__l2_regularization': 0.0, 'clf__learning_rate': 0.05, 'clf__max_depth': 3, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 10}, {'clf__l2_regularization': 0.0, 'clf__learning_rate': 0.05, 'clf__max_depth': 3, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 10}, {'clf__l2_regularization': 0.0, 'clf__learning_rate': 0.05, 'clf__max_depth': 3, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 10}]","[0.5305735296851877, 0.5786684292635792, 0.5366007780249655, 0.7083385767440371, 0.7010980037239795]",0.578668429,89.2,1.939071943,0.6,0.8,61.4,0.8,8.8,1.939071943,0.95994075,0.008841345,0.94125,0.013462912,0.950263331,0.01222187,0.910204082,0.019786448,0.910204082,0.019786448,0.990322581,0.012903226,0.949851584,0.011863321,0.884438266,0.025621606,0.611055863,0.078283364
mycobacterium_isoniazid_pointfinder_train,Random Forest,209,"[{'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}, {'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}, {'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}, {'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}, {'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 500}]","[0.5652804818577732, 0.6211993232833463, 0.6038157824094046, 0.7059605955734537, 0.505901526939454]",0.603815782,89.4,1.019803903,0.8,0.748331477,61.2,0.748331477,8.6,1.019803903,0.962343647,0.009083911,0.94125,0.008477912,0.949670836,0.008565475,0.912244898,0.010406162,0.912244898,0.010406162,0.987096774,0.012069863,0.950037585,0.007284322,0.883595183,0.017110534,0.600431542,0.065955524
mycobacterium_isoniazid_pointfinder_train,SGD Logistic,209,"[{'clf__alpha': 0.001}, {'clf__alpha': 1e-05}, {'clf__alpha': 0.0001}, {'clf__alpha': 1e-05}, {'clf__alpha': 0.0001}]","[0.5428885667409188, 0.9250156145159942, 0.8342461245455586, 0.8884984764984909, 0.813970777709793]",0.834246125,89.6,1.743559577,1,0.894427191,61,0.894427191,8.4,1.743559577,0.960862409,0.007952154,0.94125,0.015103807,0.949078341,0.014610059,0.914285714,0.017791424,0.914285714,0.017791424,0.983870968,0.014426245,0.950093534,0.013064142,0.883087624,0.030002915,0.800923912,0.134856134
mycobacterium_isoniazid_pointfinder_train,AdaBoost,209,"[{'clf__learning_rate': 1.0, 'clf__n_estimators': 500}, {'clf__learning_rate': 1.0, 'clf__n_estimators': 500}, {'clf__learning_rate': 1.0, 'clf__n_estimators': 500}, {'clf__learning_rate': 1.0, 'clf__n_estimators': 500}, {'clf__learning_rate': 1.0, 'clf__n_estimators': 500}]","[0.5227269809840674, 0.5172176456950083, 0.5298300578005646, 0.5307246384767302, 0.49880108029526765]",0.522726981,88.2,2.227105745,0.2,0.4,61.8,0.4,9.8,2.227105745,0.962425938,0.008744028,0.9375,0.015309311,0.948387097,0.013256196,0.9,0.022725569,0.9,0.022725569,0.996774194,0.006451613,0.946208322,0.013620356,0.879014824,0.028481942,0.519860081,0.011628604
mycobacterium_isoniazid_pointfinder_train,BernoulliNB,209,"[{'clf__alpha': 0.1, 'clf__binarize': None}, {'clf__alpha': 0.01, 'clf__binarize': None}, {'clf__alpha': 0.01, 'clf__binarize': None}, {'clf__alpha': 0.01, 'clf__binarize': None}, {'clf__alpha': 0.01, 'clf__binarize': None}]","[0.9079034169336183, 0.3035470078626405, 0.3971238246531992, 0.6036245174843822, 0.4854573328470968]",0.485457333,88.8,2.039607805,0.6,0.489897949,61.4,0.489897949,9.2,2.039607805,0.964631336,0.009488746,0.93875,0.015512092,0.948222515,0.014011175,0.906122449,0.020812325,0.906122449,0.020812325,0.990322581,0.00790158,0.947589607,0.013702659,0.879805707,0.029503847,0.53953122,0.209140348
mycobacterium_isoniazid_pointfinder_train,KNN,209,"[{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'uniform'}, {'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'distance'}, {'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance'}, {'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance'}, {'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance'}]","[0.6666666666666666, 0.6000000000000001, 0.5, 0.5, 0.6000000000000001]",0.6,89.6,2.653299832,2.6,1.959591794,59.4,1.959591794,8.4,2.653299832,0.950164582,0.01071852,0.93125,0.013693064,0.936175115,0.013521548,0.914285714,0.027074488,0.914285714,0.027074488,0.958064516,0.031606319,0.942046594,0.011979325,0.861247779,0.026613223,0.573333333,0.064635731
mycobacterium_isoniazid_pointfinder+cdhit_train,Linear SVM,212,"[{'clf__C': 100}, {'clf__C': 100}, {'clf__C': 1}, {'clf__C': 1}, {'clf__C': 1}]","[0.1126587126490527, 0.055783332878052705, 0.0501887668170663, 0.46462176265310723, 0.4949675040255355]",0.112658713,89.6,1.356465997,0.2,0.4,61.8,0.4,8.4,1.356465997,0.962969059,0.007926975,0.94625,0.009354143,0.955529954,0.008256964,0.914285714,0.01384149,0.914285714,0.01384149,0.996774194,0.006451613,0.954156918,0.008200518,0.894593847,0.017787251,0.235644016,0.200772697
mycobacterium_isoniazid_pointfinder+cdhit_train,RBF SVM,212,"[{'clf__C': 100, 'clf__gamma': 'auto'}, {'clf__C': 10, 'clf__gamma': 'scale'}, {'clf__C': 10, 'clf__gamma': 'scale'}, {'clf__C': 10, 'clf__gamma': 'scale'}, {'clf__C': 10, 'clf__gamma': 'scale'}]","[0.2742883290997861, 0.6789171769826936, 0.9182993822618373, 0.48874371141354184, 0.8249981991953654]",0.678917177,90.2,1.939071943,0.6,0.8,61.4,0.8,7.8,1.939071943,0.964680711,0.013607594,0.9475,0.012869538,0.955365372,0.011528916,0.920408163,0.019786448,0.920408163,0.019786448,0.990322581,0.012903226,0.955415642,0.011217626,0.895970184,0.024812426,0.63704936,0.232279739
mycobacterium_isoniazid_pointfinder+cdhit_train,LogReg (L1),212,"[{'clf__C': 10}, {'clf__C': 10}, {'clf__C': 10}, {'clf__C': 10}, {'clf__C': 10}]","[0.9174524649920422, 0.8794560628260711, 0.8199828295501161, 0.8857350651058301, 0.8827469758366947]",0.882746976,89.2,1.6,0.2,0.4,61.8,0.4,8.8,1.6,0.960681369,0.009636045,0.94375,0.01045825,0.953489138,0.008963056,0.910204082,0.016326531,0.910204082,0.016326531,0.996774194,0.006451613,0.951902684,0.009251025,0.890117318,0.01950664,0.87707468,0.031631292
mycobacterium_isoniazid_pointfinder+cdhit_train,LogReg (L2),212,"[{'clf__C': 100}, {'clf__C': 100}, {'clf__C': 10}, {'clf__C': 10}, {'clf__C': 10}]","[0.9580935728728841, 0.573301259989371, 0.5412892367906726, 0.8063195924348221, 0.7283245750458531]",0.728324575,89.4,1.496662955,0.4,0.489897949,61.6,0.489897949,8.6,1.496662955,0.963265306,0.00808022,0.94375,0.011858541,0.952896643,0.010954484,0.912244898,0.015272071,0.912244898,0.015272071,0.993548387,0.00790158,0.952018492,0.010330838,0.889402289,0.023049132,0.721465647,0.153398981
mycobacterium_isoniazid_pointfinder+cdhit_train,Balanced Random Forest,212,"[{'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}, {'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 500}, {'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 500}, {'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}, {'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 500}]","[0.5540681457805767, 0.6138778021978021, 0.4810248142235587, 0.40871466098691, 0.597617023621874]",0.554068146,90.2,2.13541565,1,0.894427191,61,0.894427191,7.8,2.13541565,0.962458855,0.010698891,0.945,0.012747549,0.952139566,0.011016129,0.920408163,0.021789956,0.920408163,0.021789956,0.983870968,0.014426245,0.953374411,0.011254671,0.890400167,0.024046877,0.531060489,0.076537445
mycobacterium_isoniazid_pointfinder+cdhit_train,Gradient Boosting,212,"[{'clf__learning_rate': 0.01, 'clf__max_depth': 3, 'clf__n_estimators': 200}, {'clf__learning_rate': 0.01, 'clf__max_depth': 3, 'clf__n_estimators': 200}, {'clf__learning_rate': 0.01, 'clf__max_depth': 3, 'clf__n_estimators': 100}, {'clf__learning_rate': 0.05, 'clf__max_depth': 2, 'clf__n_estimators': 200}, {'clf__learning_rate': 0.01, 'clf__max_depth': 3, 'clf__n_estimators': 200}]","[0.6205500652852993, 0.6668233391891457, 0.5409056727948184, 0.8004000234988239, 0.6064980550752214]",0.620550065,89.2,1.939071943,0.4,0.489897949,61.6,0.489897949,8.8,1.939071943,0.960023041,0.010151706,0.9425,0.012747549,0.951876234,0.01095755,0.910204082,0.019786448,0.910204082,0.019786448,0.993548387,0.00790158,0.950853498,0.01134097,0.887318756,0.02362746,0.647035431,0.086626253
mycobacterium_isoniazid_pointfinder+cdhit_train,Random Forest,212,"[{'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}, {'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}, {'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}, {'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}, {'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 500}]","[0.5234046715692232, 0.6359126316542647, 0.474881047845592, 0.43955221995308114, 0.5865570151204367]",0.523404672,89.8,2.039607805,0.8,0.748331477,61.2,0.748331477,8.2,2.039607805,0.964713627,0.008405032,0.94375,0.014252193,0.951711652,0.012824135,0.916326531,0.020812325,0.916326531,0.020812325,0.987096774,0.012069863,0.952172709,0.012493107,0.888459569,0.027322601,0.532061517,0.071634252
